seqDocumento,dataPublicacao,numeroRegistro,numProcessoSTJ,dataRecebimento,dataDistribuicao,ministro,recurso,descricaoMonocratica,assuntoPenal
159220664,2022-08-02 00:00:00-03:00,202202145621,2013536,2022-07-12 00:00:00-03:00,2022-07-14 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido em parte,0
159216534,2022-08-02 00:00:00-03:00,202202137935,2013422,2022-07-11 00:00:00-03:00,2022-07-13 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159642274,2022-08-02 00:00:00-03:00,202202135899,2013388,2022-07-11 00:00:00-03:00,2022-07-19 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159765810,2022-08-02 00:00:00-03:00,202202124654,2014480,2022-07-08 00:00:00-03:00,2022-07-21 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
160204319,2022-08-02 00:00:00-03:00,202202243152,2015129,2022-07-20 00:00:00-03:00,2022-07-26 00:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido,0
160255278,2022-08-02 00:00:00-03:00,202202233697,2015013,2022-07-19 00:00:00-03:00,2022-07-28 00:00:00-03:00,NANCY ANDRIGHI,,Conhecido em parte o recurso e provido,0
159547460,2022-08-02 00:00:00-03:00,202202105836,2012913,2022-07-07 00:00:00-03:00,2022-07-18 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido em parte,1
159319324,2022-08-02 00:00:00-03:00,202202096085,2012679,2022-07-07 00:00:00-03:00,2022-07-13 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Concedido o Habeas Corpus,1
159264259,2022-08-02 00:00:00-03:00,202202091100,2012677,2022-07-06 00:00:00-03:00,2022-07-13 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159207125,2022-08-02 00:00:00-03:00,202202089450,2012674,2022-07-06 00:00:00-03:00,2022-07-13 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
160076084,2022-08-02 00:00:00-03:00,202202072468,2012397,2022-07-05 00:00:00-03:00,2022-07-13 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159687806,2022-08-02 00:00:00-03:00,202202072331,2012393,2022-07-05 00:00:00-03:00,2022-07-12 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159794100,2022-08-02 00:00:00-03:00,202202056632,2012163,2022-07-04 00:00:00-03:00,2022-07-12 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido em parte,1
159355538,2022-08-02 00:00:00-03:00,202202048857,2012069,2022-07-04 00:00:00-03:00,2022-07-12 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
160198454,2022-08-02 00:00:00-03:00,202202047152,2012065,2022-07-04 00:00:00-03:00,2022-07-12 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
159458758,2022-08-02 00:00:00-03:00,202202168895,2013940,2022-07-13 00:00:00-03:00,2022-07-18 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
159456489,2022-08-02 00:00:00-03:00,202202034631,2011751,2022-07-01 00:00:00-03:00,2022-07-12 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
159413721,2022-08-02 00:00:00-03:00,202202033746,2011739,2022-07-01 00:00:00-03:00,2022-07-12 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159158353,2022-08-02 00:00:00-03:00,202202020251,2011536,2022-06-30 00:00:00-03:00,2022-07-04 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
160151404,2022-08-02 00:00:00-03:00,202202017198,2011535,2022-06-30 00:00:00-03:00,2022-07-04 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
159813038,2022-08-02 00:00:00-03:00,202202013021,2011495,2022-06-29 00:00:00-03:00,2022-07-04 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
159994226,2022-08-02 00:00:00-03:00,202202011871,2011553,2022-06-29 00:00:00-03:00,2022-07-07 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
159985412,2022-08-02 00:00:00-03:00,202202007254,2011388,2022-06-29 00:00:00-03:00,2022-07-04 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
158601595,2022-08-02 00:00:00-03:00,202202007090,2011367,2022-06-29 00:00:00-03:00,2022-07-04 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
159781165,2022-08-02 00:00:00-03:00,202202002277,2011308,2022-06-29 00:00:00-03:00,2022-07-04 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
159705610,2022-08-02 00:00:00-03:00,202202000803,2011285,2022-06-29 00:00:00-03:00,2022-07-04 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
159538262,2022-08-02 00:00:00-03:00,202201999360,2011279,2022-06-28 00:00:00-03:00,2022-07-20 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
160040514,2022-08-02 00:00:00-03:00,202201994170,2011113,2022-06-28 00:00:00-03:00,2022-07-05 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
159814587,2022-08-02 00:00:00-03:00,202201983719,2010985,2022-06-27 00:00:00-03:00,2022-07-11 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
160148495,2022-08-02 00:00:00-03:00,202201976272,2010999,2022-06-27 00:00:00-03:00,2022-07-11 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
160167926,2022-08-02 00:00:00-03:00,202201962603,2010307,2022-06-24 00:00:00-03:00,2022-06-30 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido em parte,1
159192790,2022-08-02 00:00:00-03:00,202201962247,2010306,2022-06-24 00:00:00-03:00,2022-06-30 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido em parte o recurso e provido em parte,1
159499766,2022-08-02 00:00:00-03:00,202202046356,2012052,2022-07-04 00:00:00-03:00,2022-07-12 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Concedido o Habeas Corpus,1
159982853,2022-08-02 00:00:00-03:00,202202046218,2012080,2022-07-04 00:00:00-03:00,2022-07-12 00:00:00-03:00,JOÃO OTÁVIO DE NORONHA,,Conhecido o recurso e provido,1
159159921,2022-08-02 00:00:00-03:00,202201942190,2009940,2022-06-23 00:00:00-03:00,2022-07-04 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159256215,2022-08-02 00:00:00-03:00,202201941394,2009937,2022-06-23 00:00:00-03:00,2022-07-04 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido em parte,1
158799393,2022-08-02 00:00:00-03:00,202201940056,2010555,2022-06-23 00:00:00-03:00,2022-07-11 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
158908849,2022-08-02 00:00:00-03:00,202201937877,2009866,2022-06-23 00:00:00-03:00,2022-06-30 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido em parte,1
158885045,2022-08-02 00:00:00-03:00,202201937121,2009864,2022-06-23 00:00:00-03:00,2022-07-04 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
159358501,2022-08-02 00:00:00-03:00,202201930577,2009821,2022-06-23 00:00:00-03:00,2022-06-30 00:00:00-03:00,JOÃO OTÁVIO DE NORONHA,,Conhecido o recurso e provido,1
159803432,2022-08-02 00:00:00-03:00,202201913060,2009389,2022-06-22 00:00:00-03:00,2022-06-30 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
158823068,2022-08-02 00:00:00-03:00,202201905907,2009349,2022-06-21 00:00:00-03:00,2022-06-30 00:00:00-03:00,RIBEIRO DANTAS,,Concedido o Habeas Corpus,1
158829518,2022-08-02 00:00:00-03:00,202201901282,2010051,2022-06-21 00:00:00-03:00,2022-07-11 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
160101302,2022-08-02 00:00:00-03:00,202201998196,2011264,2022-06-28 00:00:00-03:00,2022-07-04 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
158258382,2022-08-02 00:00:00-03:00,202201875141,2009521,2022-06-17 00:00:00-03:00,2022-07-04 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido em parte,0
158507262,2022-08-02 00:00:00-03:00,202201868275,2008568,2022-06-15 00:00:00-03:00,2022-06-29 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
158447199,2022-08-02 00:00:00-03:00,202201828607,2009175,2022-06-13 00:00:00-03:00,2022-07-05 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
159351900,2022-08-02 00:00:00-03:00,202201825917,2007630,2022-06-13 00:00:00-03:00,2022-06-22 00:00:00-03:00,JOÃO OTÁVIO DE NORONHA,,Conhecido o recurso e provido,1
159637952,2022-08-02 00:00:00-03:00,202201950206,2009995,2022-06-24 00:00:00-03:00,2022-06-30 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
158292883,2022-08-02 00:00:00-03:00,202201810337,2007584,2022-06-10 00:00:00-03:00,2022-07-04 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
159559607,2022-08-02 00:00:00-03:00,202201808081,2008384,2022-06-10 00:00:00-03:00,2022-07-11 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
159874360,2022-08-02 00:00:00-03:00,202201802906,2007514,2022-06-10 00:00:00-03:00,2022-06-15 00:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
158453845,2022-08-02 00:00:00-03:00,202201799987,2007210,2022-06-10 00:00:00-03:00,2022-06-15 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
158193558,2022-08-02 00:00:00-03:00,202201794076,2008618,2022-06-09 00:00:00-03:00,2022-07-01 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
158118555,2022-08-02 00:00:00-03:00,202201780759,2008072,2022-06-09 00:00:00-03:00,2022-07-01 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
158251119,2022-08-02 00:00:00-03:00,202201776713,2008025,2022-06-08 00:00:00-03:00,2022-07-04 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido em parte o recurso e provido em parte,0
158317016,2022-08-02 00:00:00-03:00,202201775917,2007029,2022-06-08 00:00:00-03:00,2022-06-15 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Concedido o Habeas Corpus,1
158497637,2022-08-02 00:00:00-03:00,202201769936,2006784,2022-06-08 00:00:00-03:00,2022-06-22 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
158110580,2022-08-02 00:00:00-03:00,202201753156,2006703,2022-06-07 00:00:00-03:00,2022-06-30 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
158220343,2022-08-02 00:00:00-03:00,202201753144,2007796,2022-06-07 00:00:00-03:00,2022-07-04 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
158393022,2022-08-02 00:00:00-03:00,202201743313,2007493,2022-06-07 00:00:00-03:00,2022-07-04 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
158848077,2022-08-02 00:00:00-03:00,202201743200,2007607,2022-06-07 00:00:00-03:00,2022-07-11 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido em parte o recurso e provido em parte,0
158634009,2022-08-02 00:00:00-03:00,202201707140,2006127,2022-06-03 00:00:00-03:00,2022-06-14 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido em parte,1
159460158,2022-08-02 00:00:00-03:00,202201589307,2004481,2022-05-25 00:00:00-03:00,2022-05-30 00:00:00-03:00,REYNALDO SOARES DA FONSECA,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,1
158287456,2022-08-02 00:00:00-03:00,202201690736,2006596,2022-06-02 00:00:00-03:00,2022-07-01 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
159543640,2022-08-02 00:00:00-03:00,202201690319,2005865,2022-06-02 00:00:00-03:00,2022-06-07 00:00:00-03:00,JOÃO OTÁVIO DE NORONHA,,Conhecido o recurso e provido em parte,1
158926284,2022-08-02 00:00:00-03:00,202201676398,2006371,2022-06-01 00:00:00-03:00,2022-07-04 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido em parte,0
160169813,2022-08-02 00:00:00-03:00,202201657443,2005638,2022-05-31 00:00:00-03:00,2022-06-20 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
160146348,2022-08-02 00:00:00-03:00,202201641383,2005015,2022-05-30 00:00:00-03:00,2022-06-07 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
160131722,2022-08-02 00:00:00-03:00,202201639393,2005582,2022-05-30 00:00:00-03:00,2022-06-20 00:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido,0
158497354,2022-08-02 00:00:00-03:00,202201616066,2005394,2022-05-27 00:00:00-03:00,2022-06-23 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
157841565,2022-08-02 00:00:00-03:00,202201609164,2005300,2022-05-27 00:00:00-03:00,2022-06-09 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
158659678,2022-08-02 00:00:00-03:00,202201602673,2005730,2022-05-26 00:00:00-03:00,2022-06-21 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido em parte,0
156699452,2022-08-02 00:00:00-03:00,202201436044,2002204,2022-05-16 00:00:00-03:00,2022-05-19 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
160200349,2022-08-02 00:00:00-03:00,202201588269,2005181,2022-05-25 00:00:00-03:00,2022-06-20 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
157716261,2022-08-02 00:00:00-03:00,202201568288,2004866,2022-05-24 00:00:00-03:00,2022-06-15 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
159938296,2022-08-02 00:00:00-03:00,202201547527,2004713,2022-05-23 00:00:00-03:00,2022-06-24 00:00:00-03:00,MARCO BUZZI,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos em Parte,0
158470075,2022-08-02 00:00:00-03:00,202201542688,2003804,2022-05-23 00:00:00-03:00,2022-05-30 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159666251,2022-08-02 00:00:00-03:00,202201513469,2004413,2022-05-20 00:00:00-03:00,2022-06-09 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido em parte,1
159122305,2022-08-02 00:00:00-03:00,202201390697,2001618,2022-05-11 00:00:00-03:00,2022-05-17 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159722357,2022-08-02 00:00:00-03:00,202201483147,2003847,2022-05-18 00:00:00-03:00,2022-06-13 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido em parte,0
157269077,2022-08-02 00:00:00-03:00,202201459447,2002555,2022-05-17 00:00:00-03:00,2022-05-23 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159657679,2022-08-02 00:00:00-03:00,202201447075,2002319,2022-05-16 00:00:00-03:00,2022-05-26 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido em parte,1
158575136,2022-08-02 00:00:00-03:00,202201306717,2000705,2022-05-05 00:00:00-03:00,2022-05-20 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
158793962,2022-08-02 00:00:00-03:00,202201305428,2000194,2022-05-05 00:00:00-03:00,2022-05-13 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido em parte o recurso e provido em parte,1
159977782,2022-08-02 00:00:00-03:00,202201427652,2002185,2022-05-13 00:00:00-03:00,2022-05-26 00:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
157845337,2022-08-02 00:00:00-03:00,202201425086,2002173,2022-05-13 00:00:00-03:00,2022-05-26 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
160180805,2022-08-02 00:00:00-03:00,202201417744,2001987,2022-05-13 00:00:00-03:00,2022-05-19 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido em parte o recurso e provido em parte,1
157776579,2022-08-02 00:00:00-03:00,202201408810,2002607,2022-05-12 00:00:00-03:00,2022-05-25 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
158865211,2022-08-02 00:00:00-03:00,202201396534,2001680,2022-05-12 00:00:00-03:00,2022-05-19 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159643106,2022-08-02 00:00:00-03:00,202201395435,2001674,2022-05-12 00:00:00-03:00,2022-05-17 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
160149586,2022-08-02 00:00:00-03:00,202201253660,1999588,2022-05-02 00:00:00-03:00,2022-05-13 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
160187959,2022-08-02 00:00:00-03:00,202201358001,2000990,2022-05-10 00:00:00-03:00,2022-05-25 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159745248,2022-08-02 00:00:00-03:00,202201353894,2000965,2022-05-09 00:00:00-03:00,2022-05-18 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159454414,2022-08-02 00:00:00-03:00,202201353756,2000961,2022-05-09 00:00:00-03:00,2022-05-18 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
158804453,2022-08-02 00:00:00-03:00,202201352645,2000957,2022-05-09 00:00:00-03:00,2022-05-18 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido em parte o recurso e provido,1
159767861,2022-08-02 00:00:00-03:00,202201351410,2000951,2022-05-09 00:00:00-03:00,2022-05-18 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido em parte o recurso e provido em parte,1
158166827,2022-08-02 00:00:00-03:00,202201338473,2000904,2022-05-09 00:00:00-03:00,2022-05-18 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
158579052,2022-08-02 00:00:00-03:00,202201338108,2000898,2022-05-09 00:00:00-03:00,2022-05-18 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),AGRAVO REGIMENTAL,Conhecido o recurso e provido,1
158698645,2022-08-02 00:00:00-03:00,202201297815,2000175,2022-05-05 00:00:00-03:00,2022-05-12 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
158683669,2022-08-02 00:00:00-03:00,202201272186,1999866,2022-05-03 00:00:00-03:00,2022-05-12 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159355920,2022-08-02 00:00:00-03:00,202201264185,1999514,2022-05-03 00:00:00-03:00,2022-05-13 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
159882125,2022-08-02 00:00:00-03:00,202201122931,1997337,2022-04-20 00:00:00-03:00,2022-04-29 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
159047209,2022-08-02 00:00:00-03:00,202201251122,1999889,2022-05-02 00:00:00-03:00,2022-05-13 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
158439516,2022-08-02 00:00:00-03:00,202201223746,1998988,2022-04-29 00:00:00-03:00,2022-05-05 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido em parte,1
158392778,2022-08-02 00:00:00-03:00,202201222370,1998986,2022-04-29 00:00:00-03:00,2022-05-12 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
158967855,2022-08-02 00:00:00-03:00,202201199953,1998866,2022-04-28 00:00:00-03:00,2022-05-12 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,"Agravo conhecido em parte para conhecer em parte o recurso especial e dar provimento
",0
159986000,2022-08-02 00:00:00-03:00,202201045934,1997082,2022-04-19 00:00:00-03:00,2022-04-29 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
160147209,2022-08-02 00:00:00-03:00,202201152994,1997992,2022-04-25 00:00:00-03:00,2022-05-02 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido em parte,1
158551804,2022-08-02 00:00:00-03:00,202201138750,1997717,2022-04-22 00:00:00-03:00,2022-05-02 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
159161569,2022-08-02 00:00:00-03:00,202201133407,1997702,2022-04-20 00:00:00-03:00,2022-05-02 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido em parte o recurso e provido em parte,1
158147296,2022-08-02 00:00:00-03:00,202200996347,1995340,2022-04-06 00:00:00-03:00,2022-04-11 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido em parte,1
159871659,2022-08-02 00:00:00-03:00,202201096990,1997138,2022-04-19 00:00:00-03:00,2022-04-29 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
160127193,2022-08-02 00:00:00-03:00,202201032172,1996048,2022-04-11 00:00:00-03:00,2022-04-26 00:00:00-03:00,RIBEIRO DANTAS,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,1
159682831,2022-08-02 00:00:00-03:00,202201031226,2017029,2022-04-11 00:00:00-03:00,2022-04-29 00:00:00-03:00,REGINA HELENA COSTA,,"Determinar re-autuação como Recurso Especial
",0
160340986,2022-08-02 00:00:00-03:00,202201024223,1996208,2022-04-08 00:00:00-03:00,2022-04-18 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido em parte,1
159874048,2022-08-02 00:00:00-03:00,202201012696,1995803,2022-04-07 00:00:00-03:00,2022-04-12 00:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
159094737,2022-08-02 00:00:00-03:00,202201004090,1995494,2022-04-07 00:00:00-03:00,2022-04-12 00:00:00-03:00,OLINDO MENEZES (DESEMBARGADOR CONVOCADO DO TRF 1ª REGIÃO),,Conhecido o recurso e provido,1
